Name,Start,End,Size
FUN_SHOP_text__00463e50,0x00463E50,0x00463E80,48
FUN_SHOP_text__00463e80,0x00463E80,0x004643C0,1344
FUN_SHOP_text__004643c0,0x004643C0,0x00464414,84
FUN_SHOP_text__00464420,0x00464420,0x00464530,272
FUN_SHOP_text__00464530,0x00464530,0x00464690,352
FUN_SHOP_text__00464690,0x00464690,0x00464760,208
FUN_SHOP_text__00464760,0x00464760,0x00464868,264
FUN_SHOP_text__00464870,0x00464870,0x00464A40,464
FUN_SHOP_text__00464a40,0x00464A40,0x00464BF4,436
FUN_SHOP_text__00464c00,0x00464C00,0x00464CB0,176
FUN_SHOP_text__00464cb0,0x00464CB0,0x00464D8C,220
FUN_SHOP_text__00464d90,0x00464D90,0x00464E70,224
FUN_SHOP_text__00464e70,0x00464E70,0x00464F8C,284
FUN_SHOP_text__00464f90,0x00464F90,0x00464F98,8
FUN_SHOP_text__00464fa0,0x00464FA0,0x00464FD4,52
FUN_SHOP_text__00464fe0,0x00464FE0,0x00465004,36
FUN_SHOP_text__00465010,0x00465010,0x00465040,48
FUN_SHOP_text__00465040,0x00465040,0x00465074,52
FUN_SHOP_text__00465080,0x00465080,0x0046518C,268
FUN_SHOP_text__00465190,0x00465190,0x004651EC,92
FUN_SHOP_text__004651f0,0x004651F0,0x00465258,104
FUN_SHOP_text__00465260,0x00465260,0x004652DC,124
FUN_SHOP_text__004652e0,0x004652E0,0x00465328,72
FUN_SHOP_text__00465330,0x00465330,0x00465430,256
FUN_SHOP_text__00465430,0x00465430,0x00465518,232
FUN_SHOP_text__00465520,0x00465520,0x00465630,272
FUN_SHOP_text__00465630,0x00465630,0x004656C8,152
FUN_SHOP_text__004656d0,0x004656D0,0x00465830,352
FUN_SHOP_text__00465830,0x00465830,0x00465840,16
FUN_SHOP_text__00465840,0x00465840,0x004659A4,356
FUN_SHOP_text__004659b0,0x004659B0,0x00465A08,88
FUN_SHOP_text__00465a10,0x00465A10,0x00465AC4,180
FUN_SHOP_text__00465ad0,0x00465AD0,0x00465AE0,16
FUN_SHOP_text__00465ae0,0x00465AE0,0x00465B6C,140
FUN_SHOP_text__00465b70,0x00465B70,0x00465D20,432
FUN_SHOP_text__00465d20,0x00465D20,0x00465D34,20
FUN_SHOP_text__00465d40,0x00465D40,0x00465D7C,60
FUN_SHOP_text__00465d80,0x00465D80,0x00465DB4,52
FUN_SHOP_text__00465dc0,0x00465DC0,0x00465E14,84
thunk_FUN_001ea0b0,0x00465E20,0x00465E28,8
FUN_SHOP_text__00465e30,0x00465E30,0x00465E38,8
FUN_SHOP_text__00465e40,0x00465E40,0x00465E48,8
FUN_SHOP_text__00465e50,0x00465E50,0x00465E58,8
thunk_FUN_00281ca0,0x00465E60,0x00465E68,8
FUN_SHOP_text__00465e70,0x00465E70,0x00465E78,8
thunk_FUN_00281bf0,0x00465E80,0x00465E88,8
FUN_SHOP_text__00465e90,0x00465E90,0x00465E98,8
FUN_SHOP_text__00465ea0,0x00465EA0,0x00465EA8,8
thunk_FUN_00281b90,0x00465EB0,0x00465EB8,8
thunk_FUN_00281b20,0x00465EC0,0x00465EC8,8
thunk_FUN_00281ab0,0x00465ED0,0x00465ED8,8
FUN_SHOP_text__00465ee0,0x00465EE0,0x00465EE8,8
thunk_FUN_00281830,0x00465EF0,0x00465EF8,8
thunk_FUN_002817b0,0x00465F00,0x00465F08,8
thunk_FUN_00281760,0x00465F10,0x00465F18,8
thunk_FUN_00281710,0x00465F20,0x00465F28,8
FUN_SHOP_text__00465f30,0x00465F30,0x00465FF4,196
FUN_SHOP_text__00466000,0x00466000,0x004662A0,672
FUN_SHOP_text__004662a0,0x004662A0,0x00466680,992
FUN_SHOP_text__00466680,0x00466680,0x004666A4,36
FUN_SHOP_text__004666b0,0x004666B0,0x004666C4,20
FUN_SHOP_text__004666d0,0x004666D0,0x00466768,152
thunk_FUN_002e72c0,0x00466770,0x00466778,8
thunk_FUN_002ea2a0,0x00466780,0x00466788,8
FUN_SHOP_text__00466790,0x00466790,0x00466830,160
FUN_SHOP_text__00466830,0x00466830,0x00466880,80
FUN_SHOP_text__00466880,0x00466880,0x00466924,164
FUN_SHOP_text__00466930,0x00466930,0x00466980,80
FUN_SHOP_text__00466980,0x00466980,0x00466A80,256
FUN_SHOP_text__00466a80,0x00466A80,0x00466A8C,12
FUN_SHOP_text__00466a90,0x00466A90,0x00466EB8,1064
FUN_SHOP_text__00466ec0,0x00466EC0,0x00466F88,200
FUN_SHOP_text__00466f90,0x00466F90,0x00466FF8,104
FUN_SHOP_text__00467000,0x00467000,0x004672BC,700
FUN_SHOP_text__004672c0,0x004672C0,0x00467344,132
FUN_SHOP_text__00467350,0x00467350,0x0046738C,60
FUN_SHOP_text__00467390,0x00467390,0x004674EC,348
FUN_SHOP_text__004674f0,0x004674F0,0x00467574,132
FUN_SHOP_text__00467580,0x00467580,0x0046760C,140
FUN_SHOP_text__00467610,0x00467610,0x00467640,48
FUN_SHOP_text__00467640,0x00467640,0x00467690,80
FUN_SHOP_text__00467690,0x00467690,0x00467710,128
FUN_SHOP_text__00467710,0x00467710,0x004677C8,184
FUN_SHOP_text__004677d0,0x004677D0,0x004678EC,284
FUN_SHOP_text__004678f0,0x004678F0,0x0046793C,76
FUN_SHOP_text__00467940,0x00467940,0x00467A70,304
FUN_SHOP_text__00467a70,0x00467A70,0x00467B54,228
FUN_SHOP_text__00467b60,0x00467B60,0x00467C40,224
FUN_SHOP_text__00467c40,0x00467C40,0x00467D18,216
FUN_SHOP_text__00467d20,0x00467D20,0x00467E14,244
FUN_SHOP_text__00467e20,0x00467E20,0x00467F28,264
FUN_SHOP_text__00467f30,0x00467F30,0x00467F98,104
FUN_SHOP_text__00467fa0,0x00467FA0,0x0046800C,108
FUN_SHOP_text__00468010,0x00468010,0x0046807C,108
FUN_SHOP_text__00468080,0x00468080,0x004680E4,100
FUN_SHOP_text__004680f0,0x004680F0,0x0046814C,92
FUN_SHOP_text__00468150,0x00468150,0x0046824C,252
FUN_SHOP_text__00468250,0x00468250,0x00468320,208
FUN_SHOP_text__00468320,0x00468320,0x00468348,40
FUN_SHOP_text__00468350,0x00468350,0x00468378,40
FUN_SHOP_text__00468380,0x00468380,0x004683BC,60
FUN_SHOP_text__004683c0,0x004683C0,0x004683C8,8
FUN_SHOP_text__004683d0,0x004683D0,0x00468410,64
FUN_SHOP_text__00468410,0x00468410,0x0046844C,60
FUN_SHOP_text__00468450,0x00468450,0x00468484,52
FUN_SHOP_text__00468490,0x00468490,0x0046851C,140
FUN_SHOP_text__00468520,0x00468520,0x00468554,52
FUN_SHOP_text__00468560,0x00468560,0x00468664,260
FUN_SHOP_text__00468670,0x00468670,0x00468698,40
