Name,Start,End,Size
FUN_BATTLE_text__00470ce0,0x00470CE0,0x00470CE8,8
FUN_BATTLE_text__00470cf0,0x00470CF0,0x00470CF8,8
FUN_BATTLE_text__00470d00,0x00470D00,0x00470D08,8
FUN_BATTLE_text__00470d10,0x00470D10,0x00470D1C,12
FUN_BATTLE_text__00470d20,0x00470D20,0x00470D28,8
FUN_BATTLE_text__00470d30,0x00470D30,0x00470F14,484
FUN_BATTLE_text__00470f20,0x00470F20,0x00470F2C,12
FUN_BATTLE_text__00470f30,0x00470F30,0x004710C8,408
FUN_BATTLE_text__004710d0,0x004710D0,0x004710D8,8
FUN_BATTLE_text__004710e0,0x004710E0,0x004710E8,8
FUN_BATTLE_text__004710f0,0x004710F0,0x0047116C,124
FUN_BATTLE_text__00471170,0x00471170,0x004712BC,332
FUN_BATTLE_text__004712c0,0x004712C0,0x00471404,324
FUN_BATTLE_text__00471410,0x00471410,0x00471418,8
FUN_BATTLE_text__00471420,0x00471420,0x00471428,8
FUN_BATTLE_text__00471430,0x00471430,0x00471460,48
FUN_BATTLE_text__00471460,0x00471460,0x00471468,8
FUN_BATTLE_text__00471470,0x00471470,0x00471764,756
FUN_BATTLE_text__00471770,0x00471770,0x004717DC,108
FUN_BATTLE_text__004717e0,0x004717E0,0x0047184C,108
FUN_BATTLE_text__00471850,0x00471850,0x00471AB8,616
FUN_BATTLE_text__00471ac0,0x00471AC0,0x00472054,1428
FUN_BATTLE_text__00472060,0x00472060,0x00472068,8
FUN_BATTLE_text__00472070,0x00472070,0x00472130,192
FUN_BATTLE_text__00472130,0x00472130,0x0047235C,556
FUN_BATTLE_text__00472360,0x00472360,0x00472368,8
FUN_BATTLE_text__00472370,0x00472370,0x00472378,8
FUN_BATTLE_text__00472380,0x00472380,0x004723A8,40
thunk_FUN_0014df80,0x004723B0,0x004723B8,8
FUN_BATTLE_text__004723c0,0x004723C0,0x00472618,600
FUN_BATTLE_text__00472620,0x00472620,0x00472AD4,1204
