Name,Start,End,Size
FUN_BATTLE_text__0047cf60,0x0047CF60,0x0047D034,212
FUN_BATTLE_text__0047d040,0x0047D040,0x0047D048,8
FUN_BATTLE_text__0047d050,0x0047D050,0x0047D2DC,652
FUN_BATTLE_text__0047d2e0,0x0047D2E0,0x0047D460,384
FUN_BATTLE_text__0047d460,0x0047D460,0x0047D4E0,128
FUN_BATTLE_text__0047d4e0,0x0047D4E0,0x0047D590,176
FUN_BATTLE_text__0047d590,0x0047D590,0x0047D5E8,88
FUN_BATTLE_text__0047d610,0x0047D610,0x0047D6E4,212
FUN_BATTLE_text__0047d6f0,0x0047D6F0,0x0047D760,112
FUN_BATTLE_text__0047d780,0x0047D780,0x0047D830,176
FUN_BATTLE_text__0047d830,0x0047D830,0x0047D940,272
FUN_BATTLE_text__0047d940,0x0047D940,0x0047D9E8,168
FUN_BATTLE_text__0047d9f0,0x0047D9F0,0x0047DAAC,188
FUN_BATTLE_text__0047dad0,0x0047DAD0,0x0047DB48,120
FUN_BATTLE_text__0047db50,0x0047DB50,0x0047DBD0,128
FUN_BATTLE_text__0047dbd0,0x0047DBD0,0x0047DBF8,40
FUN_BATTLE_text__0047dc00,0x0047DC00,0x0047DC08,8
FUN_BATTLE_text__0047dc10,0x0047DC10,0x0047DC88,120
FUN_BATTLE_text__0047dcd0,0x0047DCD0,0x0047DD48,120
FUN_BATTLE_text__0047dd50,0x0047DD50,0x0047DDD0,128
FUN_BATTLE_text__0047ddd0,0x0047DDD0,0x0047DDE8,24
FUN_BATTLE_text__0047ddf0,0x0047DDF0,0x0047DFD0,480
FUN_BATTLE_text__0047dfd0,0x0047DFD0,0x0047DFF8,40
FUN_BATTLE_text__0047e000,0x0047E000,0x0047E0BC,188
FUN_BATTLE_text__0047e0e0,0x0047E0E0,0x0047E1C0,224
FUN_BATTLE_text__0047e1c0,0x0047E1C0,0x0047E228,104
FUN_BATTLE_text__0047e230,0x0047E230,0x0047E2C0,144
FUN_BATTLE_text__0047e2c0,0x0047E2C0,0x0047E334,116
FUN_BATTLE_text__0047e350,0x0047E350,0x0047E394,68
FUN_BATTLE_text__0047e3a0,0x0047E3A0,0x0047E408,104
FUN_BATTLE_text__0047e410,0x0047E410,0x0047E45C,76
FUN_BATTLE_text__0047e460,0x0047E460,0x0047E490,48
FUN_BATTLE_text__0047e490,0x0047E490,0x0047E4DC,76
FUN_BATTLE_text__0047e4f0,0x0047E4F0,0x0047E584,148
FUN_BATTLE_text__0047e590,0x0047E590,0x0047E67C,236
FUN_BATTLE_text__0047e680,0x0047E680,0x0047E73C,188
FUN_BATTLE_text__0047e740,0x0047E740,0x0047E848,264
FUN_BATTLE_text__0047e850,0x0047E850,0x0047E858,8
FUN_BATTLE_text__0047e860,0x0047E860,0x0047E93C,220
FUN_BATTLE_text__0047e940,0x0047E940,0x0047E9A8,104
FUN_BATTLE_text__0047e9b0,0x0047E9B0,0x0047E9F0,64
FUN_BATTLE_text__0047e9f0,0x0047E9F0,0x0047EAD0,224
FUN_BATTLE_text__0047ead0,0x0047EAD0,0x0047EB70,160
FUN_BATTLE_text__0047eb70,0x0047EB70,0x0047ECB4,324
FUN_BATTLE_text__0047ecc0,0x0047ECC0,0x0047ECEC,44
FUN_BATTLE_text__0047ecf0,0x0047ECF0,0x0047EDB8,200
FUN_BATTLE_text__0047edc0,0x0047EDC0,0x0047EEC0,256
FUN_BATTLE_text__0047eee0,0x0047EEE0,0x0047EFD4,244
FUN_BATTLE_text__0047efe0,0x0047EFE0,0x0047EFE8,8
FUN_BATTLE_text__0047eff0,0x0047EFF0,0x0047F088,152
FUN_BATTLE_text__0047f090,0x0047F090,0x0047F12C,156
FUN_BATTLE_text__0047f130,0x0047F130,0x0047F230,256
FUN_BATTLE_text__0047f230,0x0047F230,0x0047F280,80
FUN_BATTLE_text__0047f280,0x0047F280,0x0047F348,200
FUN_BATTLE_text__0047f350,0x0047F350,0x0047F358,8
FUN_BATTLE_text__0047f360,0x0047F360,0x0047F3EC,140
FUN_BATTLE_text__0047f3f0,0x0047F3F0,0x0047F3F8,8
FUN_BATTLE_text__0047f400,0x0047F400,0x0047F408,8
FUN_BATTLE_text__0047f410,0x0047F410,0x0047F528,280
FUN_BATTLE_text__0047f530,0x0047F530,0x0047F578,72
FUN_BATTLE_text__0047f580,0x0047F580,0x0047F5C4,68
FUN_BATTLE_text__0047f5d0,0x0047F5D0,0x0047F6C4,244
FUN_BATTLE_text__0047f6d0,0x0047F6D0,0x0047F6DC,12
FUN_BATTLE_text__0047f6e0,0x0047F6E0,0x0047F790,176
FUN_BATTLE_text__0047f790,0x0047F790,0x0047F798,8
FUN_BATTLE_text__0047f7a0,0x0047F7A0,0x0047F810,112
FUN_BATTLE_text__0047f810,0x0047F810,0x0047F87C,108
FUN_BATTLE_text__0047f880,0x0047F880,0x0047F92C,172
FUN_BATTLE_text__0047f930,0x0047F930,0x0047FA08,216
FUN_BATTLE_text__0047fa10,0x0047FA10,0x0047FA3C,44
FUN_BATTLE_text__0047fa40,0x0047FA40,0x0047FAE4,164
FUN_BATTLE_text__0047faf0,0x0047FAF0,0x0047FB20,48
FUN_BATTLE_text__0047fb20,0x0047FB20,0x004801F0,1744
FUN_BATTLE_text__00480220,0x00480220,0x004802C8,168
FUN_BATTLE_text__004802e0,0x004802E0,0x00480358,120
FUN_BATTLE_text__00480360,0x00480360,0x00480458,248
FUN_BATTLE_text__00480460,0x00480460,0x004804D8,120
FUN_BATTLE_text__004804e0,0x004804E0,0x004805DC,252
FUN_BATTLE_text__004805e0,0x004805E0,0x00480658,120
FUN_BATTLE_text__00480660,0x00480660,0x00480724,196
FUN_BATTLE_text__00480750,0x00480750,0x00480798,72
FUN_BATTLE_text__004807a0,0x004807A0,0x004808D4,308
FUN_BATTLE_text__004808e0,0x004808E0,0x0048090C,44
FUN_BATTLE_text__00480910,0x00480910,0x0048096C,92
FUN_BATTLE_text__00480970,0x00480970,0x00480AF0,384
FUN_BATTLE_text__00480af0,0x00480AF0,0x00480CA0,432
FUN_BATTLE_text__00480ca0,0x00480CA0,0x00480CE8,72
FUN_BATTLE_text__00480cf0,0x00480CF0,0x00480CF8,8
FUN_BATTLE_text__00480d50,0x00480D50,0x00480DB4,100
FUN_BATTLE_text__00480dc0,0x00480DC0,0x00480E0C,76
FUN_BATTLE_text__00480e10,0x00480E10,0x00480F3C,300
FUN_BATTLE_text__00480f40,0x00480F40,0x00480F48,8
FUN_BATTLE_text__00480f50,0x00480F50,0x0048101C,204
FUN_BATTLE_text__00481090,0x00481090,0x004810C8,56
FUN_BATTLE_text__004810d0,0x004810D0,0x004811FC,300
FUN_BATTLE_text__00481200,0x00481200,0x004812E8,232
FUN_BATTLE_text__004812f0,0x004812F0,0x00481324,52
FUN_BATTLE_text__00481330,0x00481330,0x0048133C,12
FUN_BATTLE_text__00481340,0x00481340,0x00481384,68
FUN_BATTLE_text__00481390,0x00481390,0x004813D4,68
FUN_BATTLE_text__004813e0,0x004813E0,0x00481424,68
FUN_BATTLE_text__00481430,0x00481430,0x004817A4,884
FUN_BATTLE_text__004817b0,0x004817B0,0x004817C0,16
FUN_BATTLE_text__004817c0,0x004817C0,0x004817D4,20
FUN_BATTLE_text__004817e0,0x004817E0,0x00481C78,1176
FUN_BATTLE_text__00481c80,0x00481C80,0x00481DCC,332
FUN_BATTLE_text__00481dd0,0x00481DD0,0x0048208C,700
FUN_BATTLE_text__00482090,0x00482090,0x0048217C,236
FUN_BATTLE_text__00482180,0x00482180,0x004822CC,332
FUN_BATTLE_text__004822d0,0x004822D0,0x004822F0,32
FUN_BATTLE_text__004822f0,0x004822F0,0x004823AC,188
FUN_BATTLE_text__004823b0,0x004823B0,0x00482790,992
FUN_BATTLE_text__00482790,0x00482790,0x00482798,8
FUN_BATTLE_text__004827a0,0x004827A0,0x004827AC,12
FUN_BATTLE_text__004827b0,0x004827B0,0x00482838,136
FUN_BATTLE_text__00482840,0x00482840,0x00482908,200
FUN_BATTLE_text__00482910,0x00482910,0x004829C4,180
FUN_BATTLE_text__004829d0,0x004829D0,0x00482A84,180
FUN_BATTLE_text__00482a90,0x00482A90,0x00482B44,180
FUN_BATTLE_text__00482b50,0x00482B50,0x00482BC4,116
FUN_BATTLE_text__00482bd0,0x00482BD0,0x00482C4C,124
FUN_BATTLE_text__00482c50,0x00482C50,0x00482CCC,124
FUN_BATTLE_text__00482cd0,0x00482CD0,0x00482D44,116
FUN_BATTLE_text__00482d50,0x00482D50,0x00482DAC,92
FUN_BATTLE_text__00482db0,0x00482DB0,0x00483044,660
FUN_BATTLE_text__00483050,0x00483050,0x0048307C,44
FUN_BATTLE_text__00483080,0x00483080,0x00483134,180
FUN_BATTLE_text__00483140,0x00483140,0x00483260,288
FUN_BATTLE_text__00483260,0x00483260,0x0048329C,60
FUN_BATTLE_text__004832a0,0x004832A0,0x00483344,164
FUN_BATTLE_text__00483350,0x00483350,0x004833A4,84
FUN_BATTLE_text__004833b0,0x004833B0,0x00483450,160
FUN_BATTLE_text__00483450,0x00483450,0x004834B0,96
FUN_BATTLE_text__004834b0,0x004834B0,0x00483558,168
FUN_BATTLE_text__00483560,0x00483560,0x004835F0,144
FUN_BATTLE_text__004835f0,0x004835F0,0x00483670,128
FUN_BATTLE_text__00483670,0x00483670,0x00483690,32
FUN_BATTLE_text__00483690,0x00483690,0x004836D4,68
FUN_BATTLE_text__004836f0,0x004836F0,0x0048399C,684
FUN_BATTLE_text__004839a0,0x004839A0,0x00483A4C,172
FUN_BATTLE_text__00483a50,0x00483A50,0x00483B70,288
FUN_BATTLE_text__00483b70,0x00483B70,0x00483D38,456
FUN_BATTLE_text__00483d40,0x00483D40,0x00483E64,292
FUN_BATTLE_text__00483e70,0x00483E70,0x00483E98,40
FUN_BATTLE_text__00483ea0,0x00483EA0,0x00484310,1136
FUN_BATTLE_text__00484310,0x00484310,0x00484330,32
FUN_BATTLE_text__00484330,0x00484330,0x00484350,32
FUN_BATTLE_text__004843f0,0x004843F0,0x00484600,528
FUN_BATTLE_text__00484600,0x00484600,0x004847FC,508
FUN_BATTLE_text__00484800,0x00484800,0x00484A8C,652
FUN_BATTLE_text__00484a90,0x00484A90,0x00484B8C,252
FUN_BATTLE_text__00484b90,0x00484B90,0x00484BB4,36
FUN_BATTLE_text__00484bc0,0x00484BC0,0x00484C18,88
FUN_BATTLE_text__00484c20,0x00484C20,0x00484CB8,152
FUN_BATTLE_text__00484cc0,0x00484CC0,0x00484DA4,228
FUN_BATTLE_text__00484db0,0x00484DB0,0x00484FB4,516
FUN_BATTLE_text__00484fc0,0x00484FC0,0x0048540C,1100
FUN_BATTLE_text__00485410,0x00485410,0x00485618,520
FUN_BATTLE_text__00485640,0x00485640,0x00485648,8
FUN_BATTLE_text__00485650,0x00485650,0x00485658,8
thunk_FUN_00280a10,0x00485660,0x00485668,8
FUN_BATTLE_text__00485670,0x00485670,0x00485678,8
thunk_FUN_00280960,0x00485680,0x00485688,8
FUN_BATTLE_text__00485690,0x00485690,0x00485698,8
FUN_BATTLE_text__004856a0,0x004856A0,0x004856A8,8
thunk_FUN_00280900,0x004856B0,0x004856B8,8
thunk_FUN_00280890,0x004856C0,0x004856C8,8
thunk_FUN_00280820,0x004856D0,0x004856D8,8
FUN_BATTLE_text__004856e0,0x004856E0,0x004856E8,8
thunk_FUN_002805a0,0x004856F0,0x004856F8,8
thunk_FUN_00280520,0x00485700,0x00485708,8
thunk_FUN_002804d0,0x00485710,0x00485718,8
thunk_FUN_00280480,0x00485720,0x00485728,8
FUN_BATTLE_text__00487b80,0x00487B80,0x00487BF4,116
FUN_BATTLE_text__00487c00,0x00487C00,0x00487C54,84
FUN_BATTLE_text__00487c60,0x00487C60,0x00487CB4,84
FUN_BATTLE_text__00487cc0,0x00487CC0,0x00487D14,84
FUN_BATTLE_text__00487d20,0x00487D20,0x00487D74,84
